annee_numero_de_tirage;jour_de_tirage;date_de_tirage;numéro_de_tirage_dans_le_cycle;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;boules_gagnantes_en_ordre_croissant;etoiles_gagnantes_en_ordre_croissant;nombre_de_gagnant_au_rang1_Euro_Millions_en_france;nombre_de_gagnant_au_rang1_Euro_Millions_en_europe;rapport_du_rang1_Euro_Millions;nombre_de_gagnant_au_rang2_Euro_Millions_en_france;nombre_de_gagnant_au_rang2_Euro_Millions_en_europe;rapport_du_rang2_Euro_Millions;nombre_de_gagnant_au_rang3_Euro_Millions_en_france;nombre_de_gagnant_au_rang3_Euro_Millions_en_europe;rapport_du_rang3_Euro_Millions;nombre_de_gagnant_au_rang4_Euro_Millions_en_france;nombre_de_gagnant_au_rang4_Euro_Millions_en_europe;rapport_du_rang4_Euro_Millions;nombre_de_gagnant_au_rang5_Euro_Millions_en_france;nombre_de_gagnant_au_rang5_Euro_Millions_en_europe;rapport_du_rang5_Euro_Millions;nombre_de_gagnant_au_rang6_Euro_Millions_en_france;nombre_de_gagnant_au_rang6_Euro_Millions_en_europe;rapport_du_rang6_Euro_Millions;nombre_de_gagnant_au_rang7_Euro_Millions_en_france;nombre_de_gagnant_au_rang7_Euro_Millions_en_europe;rapport_du_rang7_Euro_Millions;nombre_de_gagnant_au_rang8_Euro_Millions_en_france;nombre_de_gagnant_au_rang8_Euro_Millions_en_europe;rapport_du_rang8_Euro_Millions;nombre_de_gagnant_au_rang9_Euro_Millions_en_france;nombre_de_gagnant_au_rang9_Euro_Millions_en_europe;rapport_du_rang9_Euro_Millions;nombre_de_gagnant_au_rang10_Euro_Millions_en_france;nombre_de_gagnant_au_rang10_Euro_Millions_en_europe;rapport_du_rang10_Euro_Millions;nombre_de_gagnant_au_rang11_Euro_Millions_en_france;nombre_de_gagnant_au_rang11_Euro_Millions_en_europe;rapport_du_rang11_Euro_Millions;nombre_de_gagnant_au_rang12_Euro_Millions_en_france;nombre_de_gagnant_au_rang12_Euro_Millions_en_europe;rapport_du_rang12_Euro_Millions;nombre_de_gagnant_au_rang13_Euro_Millions_en_france;nombre_de_gagnant_au_rang13_Euro_Millions_en_europe;rapport_du_rang13_Euro_Millions;nombre_de_gagnant_au_rang1_Etoile+;rapport_du_rang1_Etoile+;nombre_de_gagnant_au_rang2_Etoile+;rapport_du_rang2_Etoile+;nombre_de_gagnant_au_rang3_Etoile+;rapport_du_rang3_Etoile+;nombre_de_gagnant_au_rang4_Etoile+;rapport_du_rang4_Etoile+;nombre_de_gagnant_au_rang5_Etoile+;rapport_du_rang5_Etoile+;nombre_de_gagnant_au_rang6_Etoile+;rapport_du_rang6_Etoile+;nombre_de_gagnant_au_rang7_Etoile+;rapport_du_rang7_Etoile+;nombre_de_gagnant_au_rang8_Etoile+;rapport_du_rang8_Etoile+;nombre_de_gagnant_au_rang9_Etoile+;rapport_du_rang9_Etoile+;nombre_de_gagnant_au_rang10_Etoile+;rapport_du_rang10_Etoile+;numero_My_Million;numero_Tirage_Exceptionnel_Euro_Million
23058;VENDREDI;21/07/2023;3;19/10/2023;7;35;33;36;31;10;7;-7-31-33-35-36-;-7-10-;0;0;0;0;4;164674,3;0;4;38487,1;7;23;2084,8;90;593;148,9;270;1378;67,7;235;1297;50,5;4736;21089;15,5;5318;27088;13,5;11277;58941;11,5;28187;118614;6,9;93794;449586;5,7;189118;947756;4,4;0;0;3;823,3;38;35,1;132;10,2;2294;1,4;2536;3,5;13528;3,1;21588;9,2;43686;2,5;421083;2,3;PL 062 9336;
23057;MARDI;18/07/2023;2;16/10/2023;34;35;12;4;45;9;1;-4-12-34-35-45-;-1-9-;0;0;0;1;2;243239,5;2;6;18949,6;4;26;1362;86;406;160,6;228;1059;65,1;189;1005;48,2;3497;15657;15,4;4063;19519;13,8;9903;46764;10,7;19447;87899;6,9;64128;303565;6,3;156179;723488;4,2;0;0;1;1860,4;49;20,6;101;10,1;1591;1,6;1911;3,5;8848;3,6;14970;9,9;29982;2,8;293873;2,5;HM 567 0342;
23056;VENDREDI;14/07/2023;1;12/10/2023;5;29;48;8;35;5;6;-5-8-29-35-48-;-5-6-;0;0;0;0;2;309646;0;6;24123,1;4;28;1610;140;651;127,5;303;1413;62,1;284;1350;45,6;4398;21537;14,3;6454;30850;11,1;12441;60425;10,6;22136;113533;6,8;100813;470633;5,1;194073;919464;4,2;0;0;3;762;59;20,8;138;9,1;1958;1,6;2869;2,9;10093;3,9;15752;11,6;45332;2,2;387716;2,3;GZ 094 7622;
23055;MARDI;11/07/2023;6;09/10/2023;48;28;2;11;42;4;9;-2-11-28-42-48-;-4-9-;0;2;36621161;0;3;195184,2;2;6;22808,8;7;43;991,3;117;568;138,2;338;1662;49,9;304;1298;44,9;5333;24767;11,7;6242;27258;11,9;14437;61942;9,7;28539;131874;5,5;92712;407310;5,6;211571;916501;4;0;0;5;455,4;50;25,3;161;7,7;2321;1,3;2885;2,9;12472;3,1;20663;8,8;41634;2,4;357770;2,5;WK 386 6791;
23054;VENDREDI;07/07/2023;5;05/10/2023;2;12;19;11;38;8;4;-2-11-12-19-38-;-4-8-;0;0;0;0;1;731833,6;1;6;28506,9;16;50;1065,5;242;926;105,9;589;2466;42;513;2115;34,4;7661;33617;10,8;10402;42976;9,4;24046;95953;7,8;35380;165314;5,5;133944;586538;4,9;297076;1288917;3,6;0;0;5;542;101;14,9;228;6,5;3262;1,1;4568;2,1;15118;3,1;22279;9,7;59807;2;406226;2,6;FL 752 1530;
23053;MARDI;04/07/2023;4;02/10/2023;23;36;44;17;14;8;2;-14-17-23-36-44-;-2-8-;0;0;0;0;2;272715,7;1;10;12747,6;11;58;684,5;157;719;101,7;525;2739;28,2;321;1611;33,7;6324;30195;8,9;6475;31605;9,5;13850;66346;8,5;27941;132533;5,1;87308;421101;5,1;182299;891791;3,8;0;0;5;399;84;12,8;238;4,6;2817;0,9;2998;2,4;12544;2,7;20221;7,9;40047;2,2;321238;2,4;EP 606 9951;
23052;VENDREDI;30/06/2023;3;28/09/2023;29;25;6;36;1;10;7;-1-6-25-29-36-;-7-10-;0;0;0;0;3;225928,1;2;6;26401,5;10;31;1591,6;126;646;140,6;360;1428;67,2;301;1474;45,8;4895;21588;15,6;6633;31013;12,1;14684;70921;9,8;26706;116296;7,3;102432;470703;5,6;222753;1064851;4;0;0;6;410,9;62;22;170;8;2424;1,3;3057;2,9;12795;3,3;21783;9;47527;2,3;416642;2,3;DF 321 7979;
23051;MARDI;27/06/2023;2;25/09/2023;27;22;44;17;23;7;1;-17-22-23-27-44-;-1-7-;0;0;0;1;2;244467,6;1;6;19045,3;7;33;1078,5;170;763;85,9;380;1602;43,2;411;1648;29,5;5309;22649;10,7;6928;31074;8,7;14783;68314;7,4;24861;103274;5,9;91360;417505;4,6;185265;882869;3,5;0;0;6;301,2;67;14,9;152;6,5;2366;1;3023;2,2;11026;2,8;16028;9;40672;2;288500;2,5;VU 548 9313;
23050;VENDREDI;23/06/2023;1;21/09/2023;11;3;33;46;1;10;11;-1-3-11-33-46-;-10-11-;0;0;0;0;2;318086,9;1;1;148684,3;4;23;2013,5;125;622;137,1;218;1242;72,6;381;1683;37,6;3443;17629;17,9;5906;28315;12,4;16964;76547;8,5;17967;91328;8,7;84867;400175;6,2;244664;1100172;3,6;0;0;3;801,8;72;18,5;122;10,8;1762;1,8;2929;3;9317;4,4;14404;13,3;41606;2,6;344057;2,7;NT 848 3077;
23049;MARDI;20/06/2023;5;18/09/2023;35;28;11;32;17;6;5;-11-17-28-32-35-;-5-6-;0;1;64343648;2;5;111169;0;3;43303,3;8;28;1445,1;176;808;92,2;271;1427;55,2;342;1595;34,7;3971;19914;13,9;6738;32401;9,5;13408;64230;8,9;20330;101300;6,8;95287;445356;4,9;187634;892025;3,9;2;568;3;302,9;72;15,5;130;8,6;1677;1,6;2990;2,5;8979;3,9;14225;11,5;41840;2,2;343298;2,3;QQ 390 9739;
23048;VENDREDI;16/06/2023;4;14/09/2023;34;7;41;26;44;9;11;-7-26-34-41-44-;-9-11-;0;0;0;0;2;357495,2;0;0;0;7;30;7305,1;128;725;132,2;281;1422;71,2;348;1660;42,9;3954;20597;17,2;6485;32355;12,2;15262;73053;10,1;21781;112220;7,9;96833;474646;5,9;232780;1090118;4,1;0;0;6;449;59;25,3;129;11,4;1873;1,9;3039;3,2;10438;4,4;17743;12,1;45415;2,6;422301;2,5;WK 325 7642;
23047;MARDI;13/06/2023;3;11/09/2023;15;16;21;50;41;5;6;-15-16-21-41-50-;-5-6-;0;0;0;1;2;260975,4;1;4;30497,1;5;24;1583,1;87;431;162,3;224;1137;65;185;1003;51,8;3361;17324;15;4466;23096;12,5;9405;47792;11,2;19514;94572;6,9;76278;370621;5,5;154840;754062;4,3;0;0;2;1007,3;43;25,4;93;12;1573;1,7;2078;3,5;8609;4;15493;10,4;34597;2,6;354390;2,2;KC 639 8760;
23046;VENDREDI;09/06/2023;2;07/09/2023;18;26;36;50;41;11;12;-18-26-36-41-50-;-11-12-;0;0;0;0;0;0;1;6;139523,4;5;27;1829,4;89;491;185,3;195;1106;86,9;244;1246;54,2;3298;16897;20;4697;24280;15,5;12531;61820;11,3;17569;90562;9,3;73935;368537;7,2;206946;984666;4,3;0;0;1;2649,6;55;26,7;107;13,5;1727;2,1;2397;4;9061;5;14886;14,2;36908;3,2;378124;2,7;RA 701 3921;
23045;MARDI;06/06/2023;1;04/09/2023;21;13;39;32;50;10;2;-13-21-32-39-50-;-2-10-;0;0;0;0;2;248559,5;3;10;11618,4;2;13;2783,7;96;483;138;214;1069;65,9;208;1277;38,7;3209;15267;16,2;4241;21545;12,8;10318;53210;9,6;18391;81443;7,6;65948;323130;6;158557;788725;4;0;0;2;970,9;46;22,9;105;10,2;1543;1,7;2085;3,4;8978;3,7;15883;9,8;31769;2,7;314048;2,4;RL 043 9910;
23044;VENDREDI;02/06/2023;8;31/08/2023;25;3;15;43;12;10;11;-3-12-15-25-43-;-10-11-;0;1;130000000;1;7;172851,1;4;19;14883,5;10;43;2048,4;375;1432;113,3;534;2355;72,8;1064;4021;29,9;7365;33967;17,7;14267;58189;11,5;41077;163451;7,6;38103;176285;8,5;191350;805125;5,9;539981;2190204;3,5;0;0;3;1633,9;142;18,9;264;10,1;3546;1,8;6445;2,7;18236;4,6;29932;13;88493;2,5;712442;2,7;NG 971 7608;
23043;MARDI;30/05/2023;7;28/08/2023;27;47;33;29;32;8;2;-27-29-32-33-47-;-2-8-;0;0;0;2;5;117606,7;0;5;27486,6;7;25;1712,2;102;504;156,4;248;1423;58,5;204;1059;55,3;4618;23583;12,4;4641;24707;13,2;10460;55123;11;28909;137171;5,3;76638;390205;5,9;170177;869044;4,3;1;1162,8;4;232,5;52;22,3;117;9,8;2029;1,4;2071;3,7;12635;2,8;22682;7,4;33987;2,7;351438;2,3;KW 464 0380;
23042;VENDREDI;26/05/2023;6;24/08/2023;38;25;15;37;41;1;7;-15-25-37-38-41-;-1-7-;0;0;0;0;4;190665;0;3;59415,4;6;31;1790,9;111;733;139,5;297;1525;70,8;270;1524;49,8;5182;24475;15,5;6398;33279;12,7;13016;72955;10,8;32656;142592;6,7;98254;499263;6;208254;1098037;4,4;0;0;3;901,3;58;25,4;158;9,2;2313;1,6;2924;3,3;14264;3,2;26948;8;44194;2,7;483705;2,2;KT 917 3074;
23041;MARDI;23/05/2023;5;21/08/2023;34;5;14;6;23;11;2;-5-6-14-23-34-;-2-11-;0;0;0;0;3;187039;2;7;18734,6;9;38;1074,9;136;710;105,9;269;1377;57,7;405;1826;30,6;4100;19268;14,5;6649;30860;10,1;16528;74395;7,8;20482;98805;7,1;88535;417707;5,3;216974;992176;3,5;0;0;4;506,6;61;18,4;133;8,4;1922;1,4;2966;2,5;9587;3,6;15064;10,7;40059;2,2;301298;2,6;BQ 269 5299;
23040;VENDREDI;19/05/2023;4;17/08/2023;41;27;34;49;18;3;9;-18-27-34-41-49-;-3-9-;0;0;0;1;3;239206,3;3;10;16771,9;12;44;1187,2;185;854;112,6;490;2169;46,9;380;1724;41,4;6448;30151;11,8;7236;34696;11,4;14818;70468;10,5;35099;164870;5,4;100229;491058;5,7;208853;1016739;4,4;0;0;4;645,6;81;17,4;210;6,8;2854;1,2;3199;2,9;15294;2,9;28001;7,4;45189;2,5;452667;2,2;KL 890 9887;
23039;MARDI;16/05/2023;3;14/08/2023;14;6;9;4;37;4;11;-4-6-9-14-37-;-4-11-;0;0;0;0;1;539367,9;0;7;18008,4;3;24;1636;162;619;116,8;276;1249;61,2;347;1378;38,9;3728;17659;15,2;6871;28842;10,3;15689;65918;8,4;18383;90548;7,4;87718;392797;5,4;211872;921483;3,7;0;0;3;680,4;80;14,1;139;8,1;1783;1,5;3167;2,3;8795;4;13263;12,3;40352;2,2;296464;2,7;LB 512 4777;
23038;VENDREDI;12/05/2023;2;10/08/2023;9;44;13;39;10;6;4;-9-10-13-39-44-;-4-6-;0;0;0;2;3;234925,9;2;8;20589,7;9;36;1425,1;148;676;139,8;480;1824;54,7;319;1446;48,5;7995;30108;11,6;7871;34193;11,4;17502;76574;9,5;41166;158399;5,5;123693;530715;5,2;273957;1183027;3,7;1;1519,9;5;243,1;64;23,3;208;7,2;3439;1;3533;2,8;17735;2,6;25287;8,6;55647;2,2;421268;2,5;RI 034 8136;
23037;MARDI;09/05/2023;1;07/08/2023;21;28;13;17;46;9;7;-13-17-21-28-46-;-7-9-;0;0;0;0;0;0;0;5;126107,9;8;42;885,8;164;851;80,5;508;2057;35,2;336;1477;34,4;6106;25727;9,8;7960;35739;7,9;14439;64835;8,1;28427;120240;5,3;99796;455562;4,4;184579;859732;3,7;0;0;3;639,2;87;11,9;227;4,6;2747;0,9;3566;1,9;12728;2,6;19129;8;44912;1,9;322473;2,3;SZ 660 9457;
23036;VENDREDI;05/05/2023;12;03/08/2023;34;8;49;18;3;3;7;-3-8-18-34-49-;-3-7-;1;3;53041075;0;7;157711;1;9;28668,6;13;69;1164,7;306;1270;116,5;1040;4046;38,6;564;2521;43,6;15370;60931;9;13862;57893;10,5;25518;113767;10;80139;325394;4,2;201865;837510;5,2;379141;1672707;4,1;0;0;4;1067,1;126;18,3;433;5,4;6490;0,9;6122;2,5;33287;2,2;50415;6,7;88440;2,1;739387;2,3;SR 029 2197;
23035;MARDI;02/05/2023;11;31/07/2023;48;44;32;7;47;8;7;-7-32-44-47-48-;-7-8-;0;0;0;0;2;383454,1;3;6;29873,1;8;27;2067,7;168;759;135,4;388;1705;63,7;251;1469;52;5357;24471;15,6;7829;37168;11,4;14796;72324;10,9;29366;132698;7,2;120033;553646;5,4;224505;1069150;4,5;0;0;6;469,9;72;21,1;178;8,7;2321;1,6;3448;3;12691;3,8;21444;10,5;52229;2,4;516064;2,1;BY 030 2805;
23034;VENDREDI;28/04/2023;10;27/07/2023;34;23;11;13;16;1;10;-11-13-16-23-34-;-1-10-;0;0;0;1;1;982720,1;3;14;16405,5;11;49;1459,9;210;1194;110,3;420;2040;68,2;678;3272;29,9;6195;29204;16,7;10933;51296;10,6;29304;140130;7,2;30817;147338;8,3;149809;697582;5,5;399529;1866740;3,3;0;0;2;1736,7;87;21,6;189;10,1;2892;1,6;4819;2,6;14435;4,1;22518;12,3;65927;2,3;494050;2,7;QG 416 7056;
23033;MARDI;25/04/2023;9;24/07/2023;29;45;40;10;30;12;1;-10-29-30-40-45-;-1-12-;0;0;0;0;1;717775,8;2;5;33551,2;6;40;1306,2;111;648;148,5;323;1717;59,2;316;1695;42,1;3908;19750;18,1;6019;31233;12,7;15541;79582;9,3;22298;108657;8,2;84624;418973;6,7;228710;1119406;4;0;0;3;830,4;48;28,8;143;9,4;1839;1,8;2690;3,3;10279;4,1;17876;11,1;38223;2,9;353305;2,8;TY 132 5543;
23032;VENDREDI;21/04/2023;8;20/07/2023;18;8;7;42;33;8;2;-7-8-18-33-42-;-2-8-;0;0;0;1;3;318105,8;3;13;17156,9;16;75;926,2;259;1279;100;782;3538;38,2;596;2747;34,6;10227;47595;9,9;11565;54053;9,8;23518;113805;8,6;50027;234770;5;155134;745626;5;329020;1600549;3,7;0;0;7;459,1;125;14;322;5,4;4232;1;4986;2,3;21051;2,6;30046;8,5;67071;2,1;494059;2,5;IK 847 8978;
23031;MARDI;18/04/2023;7;17/07/2023;37;21;17;35;23;11;10;-17-21-23-35-37-;-10-11-;0;0;0;0;4;150414,5;0;6;23436,2;9;37;1183,7;148;645;125;215;1083;78,7;340;1682;35,6;2985;16568;18;5791;29365;11,3;15690;79242;7,8;15589;84684;8,9;79822;402950;5,8;219763;1089552;3,5;0;0;6;356,8;78;15,2;115;10;1399;2;2721;2,8;7523;4,8;12477;13,6;37004;2,6;307425;2,7;BP 573 2097;
23030;VENDREDI;14/04/2023;6;13/07/2023;44;4;37;49;11;7;6;-4-11-37-44-49-;-6-7-;0;0;0;1;2;383595,6;0;7;25615;8;30;1861,6;194;867;118,6;343;1645;66,1;333;1677;45,5;5562;25265;15,1;8609;37902;11,2;15959;77447;10,2;31227;141622;6,7;127362;560348;5,4;235391;1123822;4,3;0;0;3;943,3;88;17,8;142;10,7;2471;1,5;3846;2,7;13975;3,5;23792;9,5;57086;2,2;527348;2,1;BP 590 6741;
23029;MARDI;11/04/2023;5;10/07/2023;19;16;14;29;10;2;10;-10-14-16-19-29-;-2-10-;0;0;0;1;2;269932,1;1;10;12617,5;13;33;1190,9;171;790;91,6;323;1498;51;452;1874;28,6;4419;19088;14;7245;31615;9,4;16828;74016;7,5;21374;94853;7,1;91864;409669;5,2;215858;975578;3,5;0;0;4;490,8;60;17,3;150;7,2;2080;1,3;3290;2,2;10228;3,3;14774;10,6;41477;2,1;290245;2,7;QB 155 9413;
23028;VENDREDI;07/04/2023;4;06/07/2023;26;28;46;5;36;12;6;-5-26-28-36-46-;-6-12-;0;0;0;1;2;352535,1;1;6;27464,4;9;33;1555,3;156;664;142,3;337;1641;60,9;331;1594;44;4429;19377;18,1;6638;30798;12,7;15807;71565;10,1;24620;105720;8,3;94997;429199;6,4;242286;1083158;4,1;1;1529,8;4;305,9;78;19,3;172;8,8;2177;1,7;3151;3,2;12063;3,9;20614;10,7;44887;2,7;417412;2,6;TM 201 9996;
23027;MARDI;04/04/2023;3;03/07/2023;50;33;16;31;10;3;8;-10-16-31-33-50-;-3-8-;0;0;0;0;2;264328,7;2;5;24711,1;2;16;2405,2;99;475;149,2;282;1348;55,5;215;1112;47,3;4292;22024;11,9;4905;24416;12;10571;51848;10,5;24842;123299;5,3;78233;374844;5,5;163934;785097;4,2;0;0;0;0;45;66;119;9,2;1880;1,4;2266;3,2;11018;3,1;19520;8,2;35733;2,5;347517;2,2;BT 280 0928;
23026;VENDREDI;31/03/2023;2;29/06/2023;28;34;47;16;18;10;5;-16-18-28-34-47-;-5-10-;0;0;0;1;2;346909,7;0;3;54052,3;6;27;1870,6;126;676;137,6;286;1514;64,9;313;1501;46;4485;22272;15,5;6331;31227;12,3;14911;70706;10,1;24199;119432;7,2;97357;463717;5,9;227267;1058817;4,1;1;1455,4;4;291;62;23,4;152;9,4;2095;1,7;2976;3,2;11540;3,9;19870;10,5;44880;2,6;415515;2,5;VQ 025 4030;
23025;MARDI;28/03/2023;1;26/06/2023;21;16;34;36;44;9;10;-16-21-34-36-44-;-9-10-;0;0;0;0;1;482807,5;0;4;28210;6;19;1849,8;101;473;136,8;136;779;87,8;202;1050;45,8;2143;11497;20,9;3893;20191;13,2;9119;47747;10,4;12128;63320;9,5;60278;304758;6,2;141724;713672;4,3;0;0;1;1795,2;52;18,8;63;15,5;1047;2,3;1839;3,6;5952;5,2;10420;13,8;28195;2,8;291908;2,4;KX 475 0920;
23024;VENDREDI;24/03/2023;5;22/06/2023;36;25;5;46;12;10;6;-5-12-25-36-46-;-6-10-;0;1;66287741;1;6;126453,8;2;7;25332,2;8;34;1624,4;192;864;117,7;350;1710;62,8;379;1896;39,8;4871;24195;15,6;7623;34942;12;18742;85287;9,2;25894;125436;7,5;111615;506644;5,9;267729;1225880;3,9;0;0;3;926,4;89;17,3;168;9;2323;1,6;3457;2,9;12026;3,9;20268;11;50869;2,4;435326;2,5;CY 773 8015;
23023;MARDI;21/03/2023;4;19/06/2023;29;1;9;32;20;3;2;-1-9-20-29-32-;-2-3-;0;0;0;0;2;281195,2;0;6;21906,6;5;28;1462,1;182;711;106;275;1360;58,6;339;1379;40,6;4089;19222;14,5;7151;31063;10;13856;61825;9,4;22479;102509;6,8;100233;442730;5;194132;881019;4;0;0;3;698,1;89;12,9;134;8,6;1882;1,5;3276;2,3;10341;3,5;15472;10,8;44962;2,1;365837;2,2;KH 270 8685;
23022;VENDREDI;17/03/2023;3;15/06/2023;37;5;26;15;49;8;11;-5-15-26-37-49-;-8-11-;0;0;0;2;7;103234,9;3;10;16889,3;7;31;1696,9;143;741;130,7;297;1409;72,7;402;1816;39,6;4480;21143;17;7125;33206;12;17214;77603;9,6;23571;112699;8;103890;478919;5,9;256954;1136779;4;1;1561,9;5;249,9;62;25,1;166;9,4;2214;1,7;3356;3;11560;4,2;19098;11,8;48003;2,6;434924;2,5;QJ 547 2111;
23021;MARDI;14/03/2023;2;12/06/2023;26;46;28;31;16;12;11;-16-26-28-31-46-;-11-12-;0;0;0;2;3;176354;2;6;20608,4;7;27;1426,4;113;472;150,3;185;890;84,2;314;1289;40,8;2542;12806;20,5;4462;21120;13,9;13290;59941;9,1;13718;68655;9,6;63198;299524;6,9;193051;853081;3,9;1;1156,9;3;308,5;50;23,1;97;11,6;1300;2,1;2183;3,5;7031;5,1;11846;14;30840;3;291066;2,8;BO 892 9850;
23020;VENDREDI;10/03/2023;1;08/06/2023;9;16;48;37;38;7;2;-9-16-37-38-48-;-2-7-;0;0;0;0;4;179080,6;1;3;55805,4;9;35;1489,8;140;620;154,9;453;1879;54;285;1395;51,1;7408;29236;12,2;7011;30605;13;14194;64889;11,4;45867;172837;5,1;111311;481535;5,8;219649;993900;4,5;0;0;3;975,2;70;22,5;198;8;3363;1,1;3230;3,3;20048;2,5;35607;6,6;51495;2,5;528511;2,2;JS 582 4093;
23019;MARDI;07/03/2023;3;05/06/2023;50;24;35;13;11;6;11;-11-13-24-35-50-;-6-11-;0;1;144966361;0;5;186010,4;4;11;19760,7;11;52;1302;213;1066;116,9;495;2235;58,9;460;2142;43,2;7940;32721;14,1;10563;44979;11,4;23875;103188;9,3;39997;164414;7;155477;655921;5,5;362067;1519654;3,8;0;0;5;758,1;81;25,9;242;8,6;3595;1,4;4793;2,9;17958;3,6;28834;10,4;69417;2,4;577363;2,6;KL 200 9176;
23018;VENDREDI;03/03/2023;2;01/06/2023;24;3;8;50;6;10;11;-3-6-8-24-50-;-10-11-;0;0;0;4;9;150850,4;8;23;13795,9;18;71;1392;445;1574;115,6;712;2768;69,5;1275;4170;32,4;9015;38046;17,7;16849;63197;11,9;47840;175575;7,9;46824;197887;8,5;230675;887391;6;642413;2391851;3,6;1;3350,9;10;268;197;17;323;10,2;4344;1,9;7709;2,8;22253;4,6;36391;13,2;106475;2,5;878163;2,7;VB 581 8468;
23017;MARDI;28/02/2023;1;29/05/2023;29;33;12;37;47;10;5;-12-29-33-37-47-;-5-10-;0;0;0;2;5;104365,1;1;10;12195,9;7;29;1309,9;104;522;134;247;1167;63,3;237;1123;46,2;3427;16880;15,3;5091;23943;12,1;12688;55554;9,7;18412;89949;7,2;74127;345266;5,9;175090;795288;4,1;1;1113,1;1;890,5;45;24,7;119;9,3;1597;1,7;2321;3,1;8599;4;15134;10,6;34131;2,6;315643;2,5;KE 116 4078;
23016;VENDREDI;24/02/2023;7;25/05/2023;42;34;7;23;48;1;3;-7-23-34-42-48-;-1-3-;1;1;102242065;0;2;446486,9;2;11;18972,9;15;65;1000;305;1295;92,4;432;1942;65,1;661;2780;31,9;6410;29277;15,1;10825;48033;10,3;23124;103245;8,9;35931;158336;7;146804;653739;5,3;316184;1414630;4;0;0;6;565,4;126;14,9;189;9,8;2796;1,6;4622;2,7;15555;3,7;26315;10,3;64153;2,3;563257;2,4;VC 786 7371;
23015;MARDI;21/02/2023;6;22/05/2023;49;41;22;34;21;2;7;-21-22-34-41-49-;-2-7-;0;0;0;1;2;305559,4;0;3;47609,5;8;37;1202,3;134;591;138,6;332;1597;54,2;283;1240;49;5607;24718;12,3;5649;27372;12,4;11337;57167;11;34212;145813;5,2;87054;418022;5,7;171210;861278;4,5;0;0;2;1088,6;73;16,5;140;8,5;2374;1,2;2447;3,2;14599;2,5;26157;6,6;38297;2,5;398432;2,1;AE 744 7635;
23014;VENDREDI;17/02/2023;5;18/05/2023;42;27;45;23;8;1;9;-8-23-27-42-45-;-1-9-;0;0;0;0;2;389007,5;3;10;18183,4;8;38;1490,4;193;915;114;434;1931;57,1;435;2131;36,3;6125;28368;13,6;8292;39444;10,9;21257;95550;8,4;31991;146242;6,6;116722;553040;5,5;285543;1322109;3,7;0;0;2;1410,8;84;18;191;8;2493;1,5;3663;2,8;13475;3,6;22444;10;51534;2,4;433737;2,5;BQ 304 7323;
23013;MARDI;14/02/2023;4;15/05/2023;43;24;46;26;38;2;3;-24-26-38-43-46-;-2-3-;0;0;0;0;4;147832,9;1;2;69102;2;21;2049,8;132;611;129,7;236;1078;77,7;220;1144;51,4;3452;16539;17,8;5676;25640;12,8;11375;53177;11,5;20412;95339;7,7;86458;392777;5,9;173898;803215;4,6;0;0;1;2311,4;65;19,4;110;11,6;1683;1,8;2652;3,2;9561;4,1;19128;9,6;39763;2,6;433736;2,1;JF 732 7313;
23012;VENDREDI;10/02/2023;3;11/05/2023;3;13;36;25;47;3;8;-3-13-25-36-47-;-3-8-;0;0;0;4;12;62801,6;4;17;10360,7;15;83;660,9;216;1151;87,8;529;3184;33,5;390;2099;35,7;7478;35034;10,7;8894;41898;9,9;17258;82058;9,5;37924;176046;5,3;129676;592301;5;250918;1160251;4,1;1;1604,8;8;160,4;88;18,2;241;6,6;3219;1,2;3986;2,6;16699;3;26424;8,7;58779;2,2;486536;2,3;QO 520 2312;
23011;MARDI;07/02/2023;2;08/05/2023;8;47;34;44;2;9;3;-2-8-34-44-47-;-3-9-;0;0;0;0;5;109249,2;2;6;21277,7;5;19;2092,8;96;447;163,8;267;1268;61;219;1050;51,8;4411;20488;13,2;4624;22536;13,4;10345;49757;11,3;27055;121583;5,6;75929;361349;5,9;167953;778049;4,4;0;0;3;697,5;46;25,2;123;9,2;1969;1,4;2142;3,5;12160;2,9;22947;7,3;35177;2,6;365300;2,2;SL 643 1128;
23010;VENDREDI;03/02/2023;1;04/05/2023;14;32;45;2;17;10;3;-2-14-17-32-45-;-3-10-;0;0;0;4;7;200626,3;9;30;10940,9;35;97;1053,9;443;1623;116;1139;3561;55,9;1125;4033;34,6;15277;49800;14;20104;68391;11,4;46148;159540;9,1;81348;261401;6,7;285482;969875;5,7;658299;2249589;3,9;3;1274,6;16;191,1;185;20,4;459;8,2;6599;1,4;8733;2,8;35527;3,3;60004;9,1;124936;2,4;1105837;2,4;QL 526 5035;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23009;MARDI;31/01/2023;5;01/05/2023;7;12;33;43;19;3;7;-7-12-19-33-43-;-3-7-;0;1;66081021;1;3;202795;4;5;28437,9;14;99;447,3;231;972;83,9;856;3897;22,1;374;1722;35,1;10757;47231;6,4;10051;42115;8;16514;74951;8,3;45150;199918;3,8;125805;544979;4,4;216465;1000376;3,8;0;0;10;220,3;100;12,2;390;3,1;4558;0,6;4512;1,8;19352;1,9;25262;7;55147;1,8;362021;2,4;PB 840 6401;
